Programa,Materia,Bloque,Cupo
ISA,Matematicas Universitarias II,ISABLO7,50
ISA,Algebra Lineal,ISABLO7,50
ISA,Programacion,ISABLO7,50
ISA,Diseno Asistido por Computador,ISABLO7,50
ISA,Quimica,ISABLO7,50
ISA,DHPC,ISABLO7,50
ISA,Lengua Extranjera II,ISABLO7,50
ISA,Estatica y Dinamica,ISABLO7,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO7,50
LCE,Matematicas Elementales,LCEBLO7,50
LCE,Matematicas Universitarias I,LCEBLO7,50
LCE,Mecanica,LCEBLO7,50
LCE,Formacion Humana y Social,LCEBLO7,50
LCE,Lengua Extranjera I,LCEBLO7,50
LCE,Introduccion a la Electronica,LCEBLO7,50
LCE,Matematicas Universitarias II,LCEBLO7,50
LCE,Lab. de Dispositivos Electroma,LCEBLO7,50
LCE,Algebra Lineal,LCEBLO7,50
LCE,Programacion,LCEBLO7,50
LCE,Sistem.Digitales Combinacional,LCEBLO7,50
LCE,DHPC,LCEBLO7,50
LCE,Lengua Extranjera II,LCEBLO7,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO7,50
LIM,Matematicas Elementales,LIMBLO7,50
LIM,Matematicas Universitarias I,LIMBLO7,50
LIM,Mecanica,LIMBLO7,50
LIM,Formacion Humana y Social,LIMBLO7,50
LIM,Lengua Extranjera I,LIMBLO7,50
LIM,Fundamentos de Mecatronica,LIMBLO7,50
LIM,Matematicas Universitarias II,LIMBLO7,50
LIM,Lab. de Dispositivos Electroma,LIMBLO7,50
LIM,Algebra Lineal,LIMBLO7,50
LIM,Programacion,LIMBLO7,50
LIM,Sistem.Digitales Combinacional,LIMBLO7,50
LIM,Diseno Asistido por Computador,LIMBLO7,50
LIM,DHPC,LIMBLO7,50
LIM,Lengua Extranjera II,LIMBLO7,50
LIM,Mecanica de Solidos,LIMBLO7,50
LIM,Metrologia,LIMBLO7,50
IER,Matematicas Elementales,IERBLO8,50
IER,Matematicas Universitarias I,IERBLO8,50
IER,Mecanica,IERBLO8,50
IER,Formacion Humana y Social,IERBLO8,50
IER,Lengua Extranjera I,IERBLO8,50
IER,Int.a los Recur.Energeticos Re,IERBLO8,50
IER,Matematicas Universitarias II,IERBLO8,50
IER,Algebra Lineal,IERBLO8,50
IER,Programacion,IERBLO8,50
IER,Diseno Asistido por Computador,IERBLO8,50
IER,Quimica,IERBLO8,50
IER,DHPC,IERBLO8,50
IER,Lengua Extranjera II,IERBLO8,50
IER,Biologia y Bioprocesos,IERBLO8,50
IER,Filos.del Desarrollo Sustentab,IERBLO8,50
IER,Metrologia Elec.e Inst.Electro,IERBLO8,50
ISA,Matematicas Elementales,ISABLO8,50
ISA,Matematicas Universitarias I,ISABLO8,50
ISA,Mecanica,ISABLO8,50
ISA,Formacion Humana y Social,ISABLO8,50
ISA,Lengua Extranjera I,ISABLO8,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO8,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO8,50
ISA,Matematicas Universitarias II,ISABLO8,50
ISA,Algebra Lineal,ISABLO8,50
ISA,Programacion,ISABLO8,50
ISA,Diseno Asistido por Computador,ISABLO8,50
ISA,Quimica,ISABLO8,50
ISA,DHPC,ISABLO8,50
ISA,Lengua Extranjera II,ISABLO8,50
ISA,Estatica y Dinamica,ISABLO8,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO8,50
LCE,Matematicas Elementales,LCEBLO8,50
LCE,Matematicas Universitarias I,LCEBLO8,50
LCE,Mecanica,LCEBLO8,50
LCE,Formacion Humana y Social,LCEBLO8,50
LCE,Lengua Extranjera I,LCEBLO8,50
LCE,Introduccion a la Electronica,LCEBLO8,50
LCE,Matematicas Universitarias II,LCEBLO8,50
LCE,Lab. de Dispositivos Electroma,LCEBLO8,50
LCE,Algebra Lineal,LCEBLO8,50
LCE,Programacion,LCEBLO8,50
LCE,Sistem.Digitales Combinacional,LCEBLO8,50
LCE,DHPC,LCEBLO8,50
LCE,Lengua Extranjera II,LCEBLO8,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO8,50
LIM,Matematicas Elementales,LIMBLO8,50
LIM,Matematicas Universitarias I,LIMBLO8,50
LIM,Mecanica,LIMBLO8,50
LIM,Formacion Humana y Social,LIMBLO8,50
LIM,Lengua Extranjera I,LIMBLO8,50
LIM,Fundamentos de Mecatronica,LIMBLO8,50
LIM,Matematicas Universitarias II,LIMBLO8,50
LIM,Lab. de Dispositivos Electroma,LIMBLO8,50
LIM,Algebra Lineal,LIMBLO8,50
LIM,Programacion,LIMBLO8,50
LIM,Sistem.Digitales Combinacional,LIMBLO8,50
LIM,Diseno Asistido por Computador,LIMBLO8,50
LIM,DHPC,LIMBLO8,50
LIM,Lengua Extranjera II,LIMBLO8,50
LIM,Mecanica de Solidos,LIMBLO8,50
LIM,Metrologia,LIMBLO8,50
IER,Matematicas Elementales,IERBLO9,50
IER,Matematicas Universitarias I,IERBLO9,50
IER,Mecanica,IERBLO9,50
IER,Formacion Humana y Social,IERBLO9,50
IER,Lengua Extranjera I,IERBLO9,50
IER,Int.a los Recur.Energeticos Re,IERBLO9,50
IER,Matematicas Universitarias II,IERBLO9,50
IER,Algebra Lineal,IERBLO9,50
IER,Programacion,IERBLO9,50
IER,Diseno Asistido por Computador,IERBLO9,50
IER,Quimica,IERBLO9,50
IER,DHPC,IERBLO9,50
IER,Lengua Extranjera II,IERBLO9,50
IER,Biologia y Bioprocesos,IERBLO9,50
IER,Filos.del Desarrollo Sustentab,IERBLO9,50
IER,Metrologia Elec.e Inst.Electro,IERBLO9,50
ISA,Matematicas Elementales,ISABLO9,50
ISA,Matematicas Universitarias I,ISABLO9,50
ISA,Mecanica,ISABLO9,50
ISA,Formacion Humana y Social,ISABLO9,50
ISA,Lengua Extranjera I,ISABLO9,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO9,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO9,50
ISA,Matematicas Universitarias II,ISABLO9,50
ISA,Algebra Lineal,ISABLO9,50
ISA,Programacion,ISABLO9,50
ISA,Diseno Asistido por Computador,ISABLO9,50
ISA,Quimica,ISABLO9,50
ISA,DHPC,ISABLO9,50
ISA,Lengua Extranjera II,ISABLO9,50
ISA,Estatica y Dinamica,ISABLO9,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO9,50
LCE,Matematicas Elementales,LCEBLO9,50
LCE,Matematicas Universitarias I,LCEBLO9,50
LCE,Mecanica,LCEBLO9,50
LCE,Formacion Humana y Social,LCEBLO9,50
LCE,Lengua Extranjera I,LCEBLO9,50
LCE,Introduccion a la Electronica,LCEBLO9,50
LCE,Matematicas Universitarias II,LCEBLO9,50
LCE,Lab. de Dispositivos Electroma,LCEBLO9,50
LCE,Algebra Lineal,LCEBLO9,50
LCE,Programacion,LCEBLO9,50
LCE,Sistem.Digitales Combinacional,LCEBLO9,50
LCE,DHPC,LCEBLO9,50
LCE,Lengua Extranjera II,LCEBLO9,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO9,50
LIM,Matematicas Elementales,LIMBLO9,50
LIM,Matematicas Universitarias I,LIMBLO9,50
LIM,Mecanica,LIMBLO9,50
LIM,Formacion Humana y Social,LIMBLO9,50
LIM,Lengua Extranjera I,LIMBLO9,50
LIM,Fundamentos de Mecatronica,LIMBLO9,50
LIM,Matematicas Universitarias II,LIMBLO9,50
LIM,Lab. de Dispositivos Electroma,LIMBLO9,50
LIM,Algebra Lineal,LIMBLO9,50
LIM,Programacion,LIMBLO9,50
LIM,Sistem.Digitales Combinacional,LIMBLO9,50
LIM,Diseno Asistido por Computador,LIMBLO9,50
LIM,DHPC,LIMBLO9,50
LIM,Lengua Extranjera II,LIMBLO9,50
LIM,Mecanica de Solidos,LIMBLO9,50
LIM,Metrologia,LIMBLO9,50
IER,Matematicas Elementales,IERBLO10,50
IER,Matematicas Universitarias I,IERBLO10,50
IER,Mecanica,IERBLO10,50
IER,Formacion Humana y Social,IERBLO10,50
IER,Lengua Extranjera I,IERBLO10,50
IER,Int.a los Recur.Energeticos Re,IERBLO10,50
IER,Matematicas Universitarias II,IERBLO10,50
IER,Algebra Lineal,IERBLO10,50
IER,Programacion,IERBLO10,50
IER,Diseno Asistido por Computador,IERBLO10,50
IER,Quimica,IERBLO10,50
IER,DHPC,IERBLO10,50
IER,Lengua Extranjera II,IERBLO10,50
IER,Biologia y Bioprocesos,IERBLO10,50
IER,Filos.del Desarrollo Sustentab,IERBLO10,50
IER,Metrologia Elec.e Inst.Electro,IERBLO10,50
ISA,Matematicas Elementales,ISABLO10,50
ISA,Matematicas Universitarias I,ISABLO10,50
ISA,Mecanica,ISABLO10,50
ISA,Formacion Humana y Social,ISABLO10,50
ISA,Lengua Extranjera I,ISABLO10,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO10,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO10,50
ISA,Matematicas Universitarias II,ISABLO10,50
ISA,Algebra Lineal,ISABLO10,50
ISA,Programacion,ISABLO10,50
ISA,Diseno Asistido por Computador,ISABLO10,50
ISA,Quimica,ISABLO10,50
ISA,DHPC,ISABLO10,50
ISA,Lengua Extranjera II,ISABLO10,50
ISA,Estatica y Dinamica,ISABLO10,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO10,50
LCE,Matematicas Elementales,LCEBLO10,50
LCE,Matematicas Universitarias I,LCEBLO10,50
LCE,Mecanica,LCEBLO10,50
LCE,Formacion Humana y Social,LCEBLO10,50
LCE,Lengua Extranjera I,LCEBLO10,50
LCE,Introduccion a la Electronica,LCEBLO10,50
LCE,Matematicas Universitarias II,LCEBLO10,50
LCE,Lab. de Dispositivos Electroma,LCEBLO10,50
LCE,Algebra Lineal,LCEBLO10,50
LCE,Programacion,LCEBLO10,50
LCE,Sistem.Digitales Combinacional,LCEBLO10,50
LCE,DHPC,LCEBLO10,50
LCE,Lengua Extranjera II,LCEBLO10,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO10,50
LIM,Matematicas Elementales,LIMBLO10,50
LIM,Matematicas Universitarias I,LIMBLO10,50
LIM,Mecanica,LIMBLO10,50
LIM,Formacion Humana y Social,LIMBLO10,50
LIM,Lengua Extranjera I,LIMBLO10,50
LIM,Fundamentos de Mecatronica,LIMBLO10,50
LIM,Matematicas Universitarias II,LIMBLO10,50
LIM,Lab. de Dispositivos Electroma,LIMBLO10,50
LIM,Algebra Lineal,LIMBLO10,50
LIM,Programacion,LIMBLO10,50
LIM,Sistem.Digitales Combinacional,LIMBLO10,50
LIM,Diseno Asistido por Computador,LIMBLO10,50
LIM,DHPC,LIMBLO10,50
LIM,Lengua Extranjera II,LIMBLO10,50
LIM,Mecanica de Solidos,LIMBLO10,50
LIM,Metrologia,LIMBLO10,50
IER,Matematicas Elementales,IERBLO11,50
IER,Matematicas Universitarias I,IERBLO11,50
IER,Mecanica,IERBLO11,50
IER,Formacion Humana y Social,IERBLO11,50
IER,Lengua Extranjera I,IERBLO11,50
IER,Int.a los Recur.Energeticos Re,IERBLO11,50
IER,Matematicas Universitarias II,IERBLO11,50
IER,Algebra Lineal,IERBLO11,50
IER,Programacion,IERBLO11,50
IER,Diseno Asistido por Computador,IERBLO11,50
IER,Quimica,IERBLO11,50
IER,DHPC,IERBLO11,50
IER,Lengua Extranjera II,IERBLO11,50
IER,Biologia y Bioprocesos,IERBLO11,50
IER,Filos.del Desarrollo Sustentab,IERBLO11,50
IER,Metrologia Elec.e Inst.Electro,IERBLO11,50
ISA,Matematicas Elementales,ISABLO11,50
ISA,Matematicas Universitarias I,ISABLO11,50
ISA,Mecanica,ISABLO11,50
ISA,Formacion Humana y Social,ISABLO11,50
ISA,Lengua Extranjera I,ISABLO11,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO11,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO11,50
ISA,Matematicas Universitarias II,ISABLO11,50
ISA,Algebra Lineal,ISABLO11,50
ISA,Programacion,ISABLO11,50
ISA,Diseno Asistido por Computador,ISABLO11,50
ISA,Quimica,ISABLO11,50
ISA,DHPC,ISABLO11,50
ISA,Lengua Extranjera II,ISABLO11,50
ISA,Estatica y Dinamica,ISABLO11,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO11,50
LCE,Matematicas Elementales,LCEBLO11,50
LCE,Matematicas Universitarias I,LCEBLO11,50
LCE,Mecanica,LCEBLO11,50
LCE,Formacion Humana y Social,LCEBLO11,50
LCE,Lengua Extranjera I,LCEBLO11,50
LCE,Introduccion a la Electronica,LCEBLO11,50
LCE,Matematicas Universitarias II,LCEBLO11,50
LCE,Lab. de Dispositivos Electroma,LCEBLO11,50
LCE,Algebra Lineal,LCEBLO11,50
LCE,Programacion,LCEBLO11,50
LCE,Sistem.Digitales Combinacional,LCEBLO11,50
LCE,DHPC,LCEBLO11,50
LCE,Lengua Extranjera II,LCEBLO11,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO11,50
LIM,Matematicas Elementales,LIMBLO11,50
LIM,Matematicas Universitarias I,LIMBLO11,50
LIM,Mecanica,LIMBLO11,50
LIM,Formacion Humana y Social,LIMBLO11,50
LIM,Lengua Extranjera I,LIMBLO11,50
LIM,Fundamentos de Mecatronica,LIMBLO11,50
LIM,Matematicas Universitarias II,LIMBLO11,50
LIM,Lab. de Dispositivos Electroma,LIMBLO11,50
LIM,Algebra Lineal,LIMBLO11,50
LIM,Programacion,LIMBLO11,50
LIM,Sistem.Digitales Combinacional,LIMBLO11,50
LIM,Diseno Asistido por Computador,LIMBLO11,50
LIM,DHPC,LIMBLO11,50
LIM,Lengua Extranjera II,LIMBLO11,50
LIM,Mecanica de Solidos,LIMBLO11,50
LIM,Metrologia,LIMBLO11,50
IER,Matematicas Elementales,IERBLO12,50
IER,Matematicas Universitarias I,IERBLO12,50
IER,Mecanica,IERBLO12,50
IER,Formacion Humana y Social,IERBLO12,50
IER,Lengua Extranjera I,IERBLO12,50
IER,Int.a los Recur.Energeticos Re,IERBLO12,50
IER,Matematicas Universitarias II,IERBLO12,50
IER,Algebra Lineal,IERBLO12,50
IER,Programacion,IERBLO12,50
IER,Diseno Asistido por Computador,IERBLO12,50
IER,Quimica,IERBLO12,50
IER,DHPC,IERBLO12,50
IER,Lengua Extranjera II,IERBLO12,50
IER,Biologia y Bioprocesos,IERBLO12,50
IER,Filos.del Desarrollo Sustentab,IERBLO12,50
IER,Metrologia Elec.e Inst.Electro,IERBLO12,50
ISA,Matematicas Elementales,ISABLO12,50
ISA,Matematicas Universitarias I,ISABLO12,50
ISA,Mecanica,ISABLO12,50
ISA,Formacion Humana y Social,ISABLO12,50
ISA,Lengua Extranjera I,ISABLO12,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO12,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO12,50
ISA,Matematicas Universitarias II,ISABLO12,50
ISA,Algebra Lineal,ISABLO12,50
ISA,Programacion,ISABLO12,50
ISA,Diseno Asistido por Computador,ISABLO12,50
ISA,Quimica,ISABLO12,50
ISA,DHPC,ISABLO12,50
ISA,Lengua Extranjera II,ISABLO12,50
ISA,Estatica y Dinamica,ISABLO12,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO12,50
LCE,Matematicas Elementales,LCEBLO12,50
LCE,Matematicas Universitarias I,LCEBLO12,50
LCE,Mecanica,LCEBLO12,50
LCE,Formacion Humana y Social,LCEBLO12,50
LCE,Lengua Extranjera I,LCEBLO12,50
LCE,Introduccion a la Electronica,LCEBLO12,50
LCE,Matematicas Universitarias II,LCEBLO12,50
LCE,Lab. de Dispositivos Electroma,LCEBLO12,50
LCE,Algebra Lineal,LCEBLO12,50
LCE,Programacion,LCEBLO12,50
LCE,Sistem.Digitales Combinacional,LCEBLO12,50
LCE,DHPC,LCEBLO12,50
LCE,Lengua Extranjera II,LCEBLO12,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO12,50
LIM,Matematicas Elementales,LIMBLO12,50
LIM,Matematicas Universitarias I,LIMBLO12,50
LIM,Mecanica,LIMBLO12,50
LIM,Formacion Humana y Social,LIMBLO12,50
LIM,Lengua Extranjera I,LIMBLO12,50
LIM,Fundamentos de Mecatronica,LIMBLO12,50
LIM,Matematicas Universitarias II,LIMBLO12,50
LIM,Lab. de Dispositivos Electroma,LIMBLO12,50
LIM,Algebra Lineal,LIMBLO12,50
LIM,Programacion,LIMBLO12,50
LIM,Sistem.Digitales Combinacional,LIMBLO12,50
LIM,Diseno Asistido por Computador,LIMBLO12,50
LIM,DHPC,LIMBLO12,50
LIM,Lengua Extranjera II,LIMBLO12,50
LIM,Mecanica de Solidos,LIMBLO12,50
LIM,Metrologia,LIMBLO12,50
IER,Matematicas Elementales,IERBLO13,50
IER,Matematicas Universitarias I,IERBLO13,50
IER,Mecanica,IERBLO13,50
IER,Formacion Humana y Social,IERBLO13,50
IER,Lengua Extranjera I,IERBLO13,50
IER,Int.a los Recur.Energeticos Re,IERBLO13,50
IER,Matematicas Universitarias II,IERBLO13,50
IER,Algebra Lineal,IERBLO13,50
IER,Programacion,IERBLO13,50
IER,Diseno Asistido por Computador,IERBLO13,50
IER,Quimica,IERBLO13,50
IER,DHPC,IERBLO13,50
IER,Lengua Extranjera II,IERBLO13,50
IER,Biologia y Bioprocesos,IERBLO13,50
IER,Filos.del Desarrollo Sustentab,IERBLO13,50
IER,Metrologia Elec.e Inst.Electro,IERBLO13,50
ISA,Matematicas Elementales,ISABLO13,50
ISA,Matematicas Universitarias I,ISABLO13,50
ISA,Mecanica,ISABLO13,50
ISA,Formacion Humana y Social,ISABLO13,50
ISA,Lengua Extranjera I,ISABLO13,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO13,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO13,50
ISA,Matematicas Universitarias II,ISABLO13,50
ISA,Algebra Lineal,ISABLO13,50
ISA,Programacion,ISABLO13,50
ISA,Diseno Asistido por Computador,ISABLO13,50
ISA,Quimica,ISABLO13,50
ISA,DHPC,ISABLO13,50
ISA,Lengua Extranjera II,ISABLO13,50
ISA,Estatica y Dinamica,ISABLO13,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO13,50
LCE,Matematicas Elementales,LCEBLO13,50
LCE,Matematicas Universitarias I,LCEBLO13,50
LCE,Mecanica,LCEBLO13,50
LCE,Formacion Humana y Social,LCEBLO13,50
LCE,Lengua Extranjera I,LCEBLO13,50
LCE,Introduccion a la Electronica,LCEBLO13,50
LCE,Matematicas Universitarias II,LCEBLO13,50
LCE,Lab. de Dispositivos Electroma,LCEBLO13,50
LCE,Algebra Lineal,LCEBLO13,50
LCE,Programacion,LCEBLO13,50
LCE,Sistem.Digitales Combinacional,LCEBLO13,50
LCE,DHPC,LCEBLO13,50
LCE,Lengua Extranjera II,LCEBLO13,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO13,50
LIM,Matematicas Elementales,LIMBLO13,50
LIM,Matematicas Universitarias I,LIMBLO13,50
LIM,Mecanica,LIMBLO13,50
LIM,Formacion Humana y Social,LIMBLO13,50
LIM,Lengua Extranjera I,LIMBLO13,50
LIM,Fundamentos de Mecatronica,LIMBLO13,50
LIM,Matematicas Universitarias II,LIMBLO13,50
LIM,Lab. de Dispositivos Electroma,LIMBLO13,50
LIM,Algebra Lineal,LIMBLO13,50
LIM,Programacion,LIMBLO13,50
LIM,Sistem.Digitales Combinacional,LIMBLO13,50
LIM,Diseno Asistido por Computador,LIMBLO13,50
LIM,DHPC,LIMBLO13,50
LIM,Lengua Extranjera II,LIMBLO13,50
LIM,Mecanica de Solidos,LIMBLO13,50
LIM,Metrologia,LIMBLO13,50
IER,Matematicas Elementales,IERBLO14,50
IER,Matematicas Universitarias I,IERBLO14,50
IER,Mecanica,IERBLO14,50
IER,Formacion Humana y Social,IERBLO14,50
IER,Lengua Extranjera I,IERBLO14,50
IER,Int.a los Recur.Energeticos Re,IERBLO14,50
IER,Matematicas Universitarias II,IERBLO14,50
IER,Algebra Lineal,IERBLO14,50
IER,Programacion,IERBLO14,50
IER,Diseno Asistido por Computador,IERBLO14,50
IER,Quimica,IERBLO14,50
IER,DHPC,IERBLO14,50
IER,Lengua Extranjera II,IERBLO14,50
IER,Biologia y Bioprocesos,IERBLO14,50
IER,Filos.del Desarrollo Sustentab,IERBLO14,50
IER,Metrologia Elec.e Inst.Electro,IERBLO14,50
ISA,Matematicas Elementales,ISABLO14,50
ISA,Matematicas Universitarias I,ISABLO14,50
ISA,Mecanica,ISABLO14,50
ISA,Formacion Humana y Social,ISABLO14,50
ISA,Lengua Extranjera I,ISABLO14,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO14,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO14,50
ISA,Matematicas Universitarias II,ISABLO14,50
ISA,Algebra Lineal,ISABLO14,50
ISA,Programacion,ISABLO14,50
ISA,Diseno Asistido por Computador,ISABLO14,50
ISA,Quimica,ISABLO14,50
ISA,DHPC,ISABLO14,50
ISA,Lengua Extranjera II,ISABLO14,50
ISA,Estatica y Dinamica,ISABLO14,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO14,50
LCE,Matematicas Elementales,LCEBLO14,50
LCE,Matematicas Universitarias I,LCEBLO14,50
LCE,Mecanica,LCEBLO14,50
LCE,Formacion Humana y Social,LCEBLO14,50
LCE,Lengua Extranjera I,LCEBLO14,50
LCE,Introduccion a la Electronica,LCEBLO14,50
LCE,Matematicas Universitarias II,LCEBLO14,50
LCE,Lab. de Dispositivos Electroma,LCEBLO14,50
LCE,Algebra Lineal,LCEBLO14,50
LCE,Programacion,LCEBLO14,50
LCE,Sistem.Digitales Combinacional,LCEBLO14,50
LCE,DHPC,LCEBLO14,50
LCE,Lengua Extranjera II,LCEBLO14,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO14,50
LIM,Matematicas Elementales,LIMBLO14,50
LIM,Matematicas Universitarias I,LIMBLO14,50
LIM,Mecanica,LIMBLO14,50
LIM,Formacion Humana y Social,LIMBLO14,50
LIM,Lengua Extranjera I,LIMBLO14,50
LIM,Fundamentos de Mecatronica,LIMBLO14,50
LIM,Matematicas Universitarias II,LIMBLO14,50
LIM,Lab. de Dispositivos Electroma,LIMBLO14,50
LIM,Algebra Lineal,LIMBLO14,50
LIM,Programacion,LIMBLO14,50
LIM,Sistem.Digitales Combinacional,LIMBLO14,50
LIM,Diseno Asistido por Computador,LIMBLO14,50
LIM,DHPC,LIMBLO14,50
LIM,Lengua Extranjera II,LIMBLO14,50
LIM,Mecanica de Solidos,LIMBLO14,50
LIM,Metrologia,LIMBLO14,50
LUR,Introducción a la FGU,LURBLO1,50
LUR,Inglés I,LURBLO1,50
LUR,TDB Expresión Gráf.del Entorno,LURBLO1,50
LUR,Dibujo Técnico,LURBLO1,50
LUR,Matemát. Aplicadas al Diseño I,LURBLO1,50
LUR,Tall. Vegetación y Paisaje Urb,LURBLO1,50
LUR,Bases del Urbanismo,LURBLO1,50
LUR,Introd.al Estudio de la Ciudad,LURBLO1,50
LUR,Inglés II,LURBLO1,50
LUR,Taller Integral I,LURBLO1,50
LUR,Dibujo Digital I,LURBLO1,50
LUR,Matemáticas Aplic.al Diseño II,LURBLO1,50
LUR,Estadística y Demografía Urban,LURBLO1,50
LUR,Ciudades y Comunidades Susten.,LURBLO1,50
LUR,Teoría e Historia del Urbanism,LURBLO1,50
LUR,Introducción a la FGU,LURBLO2,50
LUR,Inglés I,LURBLO2,50
LUR,TDB Expresión Gráf.del Entorno,LURBLO2,50
LUR,Dibujo Técnico,LURBLO2,50
LUR,Matemát. Aplicadas al Diseño I,LURBLO2,50
LUR,Tall. Vegetación y Paisaje Urb,LURBLO2,50
LUR,Bases del Urbanismo,LURBLO2,50
LUR,Introd.al Estudio de la Ciudad,LURBLO2,50
LUR,Inglés II,LURBLO2,50
LUR,Taller Integral I,LURBLO2,50
LUR,Dibujo Digital I,LURBLO2,50
LUR,Matemáticas Aplic.al Diseño II,LURBLO2,50
LUR,Estadística y Demografía Urban,LURBLO2,50
LUR,Ciudades y Comunidades Susten.,LURBLO2,50
LUR,Teoría e Historia del Urbanism,LURBLO2,50
IBM,Introducción a la FGU,IBMBLO1,50
IBM,Inglés I,IBMBLO1,50
IBM,Matemáticas para Ingeniería I,IBMBLO1,50
IBM,Intr.a la Ingeniería Biomédica,IBMBLO1,50
IBM,Anatomía Humana,IBMBLO1,50
IBM,Programación I,IBMBLO1,50
IBM,Química I,IBMBLO1,50
IBM,Inglés II,IBMBLO1,50
IBM,Matemáticas para Ingeniería II,IBMBLO1,50
IBM,Álgebra Lineal,IBMBLO1,50
IBM,Metrología Biomédica,IBMBLO1,50
IBM,Sist.Digitales Reconfigurables,IBMBLO1,50
IBM,Química II,IBMBLO1,50
IBM,Introducción a la FGU,IBMBLO2,50
IBM,Inglés I,IBMBLO2,50
IBM,Matemáticas para Ingeniería I,IBMBLO2,50
IBM,Intr.a la Ingeniería Biomédica,IBMBLO2,50
IBM,Anatomía Humana,IBMBLO2,50
IBM,Programación I,IBMBLO2,50
IBM,Química I,IBMBLO2,50
IBM,Inglés II,IBMBLO2,50
IBM,Matemáticas para Ingeniería II,IBMBLO2,50
IBM,Álgebra Lineal,IBMBLO2,50
IBM,Metrología Biomédica,IBMBLO2,50
IBM,Sist.Digitales Reconfigurables,IBMBLO2,50
IBM,Química II,IBMBLO2,50
ICV,Introducción a la FGU,ICVBLO1,50
ICV,Inglés I,ICVBLO1,50
ICV,Física Conceptual con Laborato,ICVBLO1,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO1,50
ICV,Precálculo,ICVBLO1,50
ICV,Álgebra Lineal,ICVBLO1,50
ICV,Informática y Programación,ICVBLO1,50
ICV,Probabilidad y Estadística,ICVBLO1,50
ICV,Inglés II,ICVBLO1,50
ICV,Estática,ICVBLO1,50
ICV,Cinemática y Dinámica,ICVBLO1,50
ICV,Topografía y Prácticas con Lab,ICVBLO1,50
ICV,Cálculo Diferencial e Integral,ICVBLO1,50
ICV,Métodos Numéricos,ICVBLO1,50
IGF,Introducción a la FGU,IGFBLO1,50
IGF,Inglés I,IGFBLO1,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO1,50
IGF,Geología Física,IGFBLO1,50
IGF,Introducción a la Geofísica,IGFBLO1,50
IGF,Topografía Gral. con Prácticas,IGFBLO1,50
IGF,Física General con Laboratorio,IGFBLO1,50
IGF,Química General con Laboratori,IGFBLO1,50
IGF,Inglés II,IGFBLO1,50
IGF,Mecánica con Aplicaciones,IGFBLO1,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO1,50
IGF,Mineralogía,IGFBLO1,50
IGF,Álgebra Lineal,IGFBLO1,50
IGF,Cálculo Diferencial e Integral,IGFBLO1,50
IID,Introducción a la FGU,IIDBLO1,50
IID,Inglés I,IIDBLO1,50
IID,Legislación,IIDBLO1,50
IID,Precálculo,IIDBLO1,50
IID,Informática y Programación,IIDBLO1,50
IID,Física General con Laboratorio,IIDBLO1,50
IID,Química General con Laboratori,IIDBLO1,50
IID,Dibujo Industrial (CAD),IIDBLO1,50
IID,Inglés II,IIDBLO1,50
IID,Mecánica,IIDBLO1,50
IID,Álgebra Lineal,IIDBLO1,50
IID,Cálculo Diferencial e Integral,IIDBLO1,50
IID,Métodos Numéricos,IIDBLO1,50
IID,Metrología,IIDBLO1,50
IME,Introducción a la FGU,IMEBLO1,50
IME,Inglés I,IMEBLO1,50
IME,Fun.de Mecánica y Electricidad,IMEBLO1,50
IME,Precálculo,IMEBLO1,50
IME,Álgebra Lineal,IMEBLO1,50
IME,Informática y Programación,IMEBLO1,50
IME,Dibujo Industrial (CAD),IMEBLO1,50
IME,Inglés II,IMEBLO1,50
